1500,0.6675541,88.445
3000,0.6865225,183.06
4500,0.724792,284.768
6000,0.6332779,348.917
7500,0.7121464,458.465
9000,0.7113145,539.189
10500,0.68186355,725.842
12000,0.7357737,721.692
13500,0.73194677,800.696
15000,0.74342763,859.528
16500,0.69450915,974.243
18000,0.7359401,1065.962
