0.000000000000000000e+00,1.000000000000000048e-04,2.000000000000000096e-04,3.000000000000000279e-04,4.000000000000000192e-04,5.000000000000000104e-04,6.000000000000000559e-04,7.000000000000001013e-04,8.000000000000000383e-04,9.000000000000000838e-04,1.000000000000000021e-03,1.100000000000000066e-03,1.200000000000000112e-03,1.300000000000000157e-03,1.400000000000000203e-03,1.500000000000000031e-03,1.600000000000000077e-03,1.700000000000000122e-03,1.800000000000000168e-03,1.900000000000000213e-03
1.000000000000000000e+00,6.561666666666666003e+01,6.561666666666666003e+01,6.561666666666666003e+01,6.561666666666666003e+01,6.561666666666666003e+01,6.561666666666666003e+01,6.561666666666666003e+01,6.561666666666666003e+01,6.561666666666666003e+01,6.561666666666666003e+01,6.561666666666666003e+01,6.561666666666666003e+01,6.534999999999999432e+01,6.451666666666666572e+01,6.426666666666666572e+01,6.371666666666666856e+01,6.333333333333333570e+01,6.339999999999999858e+01,6.268333333333333002e+01
2.000000000000000000e+00,6.726666666666666572e+01,6.751666666666666572e+01,6.753333333333333144e+01,6.716666666666667140e+01,6.653333333333333144e+01,6.709999999999999432e+01,6.711666666666666003e+01,6.759999999999999432e+01,6.736666666666666003e+01,6.716666666666667140e+01,6.715000000000000568e+01,6.645000000000000284e+01,6.651666666666666572e+01,6.266666666666666430e+01,6.270000000000000284e+01,6.088333333333333286e+01,6.043333333333333002e+01,6.020000000000000284e+01,5.926666666666666572e+01
3.000000000000000000e+00,6.696666666666666856e+01,6.740000000000000568e+01,6.763333333333333997e+01,6.695000000000000284e+01,6.790000000000000568e+01,6.813333333333333997e+01,6.746666666666666856e+01,6.853333333333333144e+01,6.761666666666666003e+01,6.711666666666666003e+01,6.703333333333333144e+01,6.673333333333333428e+01,6.654999999999999716e+01,6.186666666666666714e+01,6.070000000000000284e+01,6.111666666666666714e+01,6.043333333333333002e+01,6.345000000000000284e+01,6.313333333333333286e+01
4.000000000000000000e+00,6.743333333333333712e+01,6.756666666666666288e+01,6.718333333333333712e+01,6.763333333333333997e+01,6.691666666666667140e+01,6.801666666666666572e+01,6.786666666666666003e+01,6.761666666666666003e+01,6.806666666666666288e+01,6.781666666666666288e+01,6.740000000000000568e+01,6.270000000000000284e+01,6.609999999999999432e+01,6.139999999999999858e+01,6.186666666666666714e+01,6.003333333333333144e+01,6.035000000000000142e+01,5.948333333333333428e+01,5.910000000000000142e+01
