5.000000000000000104e-04,5.500000000000000331e-04,6.000000000000000559e-04,6.500000000000000786e-04,7.000000000000001013e-04,7.500000000000001240e-04,8.000000000000001468e-04,8.500000000000001695e-04,9.000000000000001922e-04,9.500000000000002149e-04
6.421999999999999886e+01,5.802000000000000313e+01,5.692000000000000171e+01,5.688000000000000256e+01,5.661999999999999744e+01,5.585999999999999943e+01,5.575999999999999801e+01,6.252000000000000313e+01,5.360000000000000142e+01,5.329999999999999716e+01
