1.000000000000000048e-04,2.000000000000000096e-04,3.000000000000000279e-04,4.000000000000000192e-04,5.000000000000000104e-04,6.000000000000000559e-04,7.000000000000001013e-04,8.000000000000000383e-04,9.000000000000000838e-04,1.000000000000000021e-03,1.100000000000000066e-03,1.200000000000000112e-03,1.300000000000000157e-03,1.400000000000000203e-03,1.500000000000000031e-03,1.600000000000000077e-03,1.700000000000000122e-03,1.800000000000000168e-03,1.900000000000000213e-03
6.595555555555554861e+01,6.571111111111110858e+01,6.604444444444445139e+01,6.602222222222222570e+01,6.511111111111111427e+01,6.586666666666666003e+01,6.611111111111111427e+01,6.571111111111110858e+01,6.602222222222222570e+01,6.620000000000000284e+01,6.582222222222222285e+01,6.657777777777778283e+01,6.695555555555554861e+01,6.615555555555555145e+01,6.562222222222222001e+01,6.486666666666666003e+01,6.555555555555555713e+01,6.537777777777777999e+01,5.931111111111111001e+01
