6.000000000000000000e+01,1.100000000000000000e+02,1.600000000000000000e+02,2.100000000000000000e+02,2.600000000000000000e+02,3.100000000000000000e+02,3.600000000000000000e+02,4.100000000000000000e+02,4.600000000000000000e+02,5.100000000000000000e+02
6.421999999999999886e+01,6.420000000000000284e+01,6.421999999999999886e+01,6.421999999999999886e+01,6.421999999999999886e+01,6.397999999999999687e+01,6.400000000000000000e+01,6.400000000000000000e+01,6.420000000000000284e+01,6.420000000000000284e+01
