5.000000000000000000e+00,1.500000000000000000e+01,2.500000000000000000e+01,3.500000000000000000e+01,4.500000000000000000e+01,5.500000000000000000e+01,6.500000000000000000e+01,7.500000000000000000e+01,8.500000000000000000e+01,9.500000000000000000e+01,1.050000000000000000e+02,1.150000000000000000e+02,1.250000000000000000e+02,1.350000000000000000e+02,1.450000000000000000e+02,1.550000000000000000e+02
5.732000000000000028e+01,6.165333333333333599e+01,6.412000000000000455e+01,5.488000000000000256e+01,6.661333333333332973e+01,6.479999999999999716e+01,6.586666666666666003e+01,6.818666666666666742e+01,6.766666666666667140e+01,6.585333333333333883e+01,6.828000000000000114e+01,6.620000000000000284e+01,6.835999999999999943e+01,6.862666666666666515e+01,6.873333333333333428e+01,6.634666666666666401e+01
