5.000000000000000000e+00,1.500000000000000000e+01,2.500000000000000000e+01,3.500000000000000000e+01,4.500000000000000000e+01,5.500000000000000000e+01,6.500000000000000000e+01,7.500000000000000000e+01,8.500000000000000000e+01,9.500000000000000000e+01
6.137777777777777999e+01,5.742222222222222427e+01,6.031111111111111001e+01,6.486666666666666003e+01,6.486666666666666003e+01,6.486666666666666003e+01,6.486666666666666003e+01,6.486666666666666003e+01,6.486666666666666003e+01,6.486666666666666003e+01
