1.000000000000000000e+03,2.000000000000000000e+03,3.000000000000000000e+03,4.000000000000000000e+03,5.000000000000000000e+03,6.000000000000000000e+03,7.000000000000000000e+03
5.908571428571428896e+01,6.550476190476190652e+01,6.879999999999999716e+01,6.959999999999999432e+01,6.982857142857142208e+01,6.990476190476189799e+01,6.976190476190475920e+01
