3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01
6.917333333333333201e+01,6.692000000000000171e+01,6.943999999999999773e+01,5.134666666666666401e+01,6.848000000000000398e+01,6.974666666666666970e+01,6.653333333333333144e+01,6.700000000000000000e+01
