5.000000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.500000000000000000e+03,5.000000000000000000e+03,5.500000000000000000e+03,6.000000000000000000e+03
7.601930437676817576e+01,7.601930437676817576e+01,7.851555999334331659e+01,5.651522715926110862e+01,7.859876851389581986e+01,7.849891828923281878e+01,7.961391246463638538e+01,7.979697120985188974e+01,7.984689632218339739e+01,7.908137793310035590e+01,7.909801963721085372e+01,8.027958062905641157e+01
3.059428900000000340e+00,2.367606500000000835e+00,2.393880199999998126e+00,2.368973199999999224e+00,2.372748800000010760e+00,2.228242099999988568e+00,2.302705099999968752e+00,2.347900199999969573e+00,2.354539799999997740e+00,2.191328699999985474e+00,2.263871099999960279e+00,2.178399599999920611e+00
