0.000000000000000000e+00,2.600000000000000000e+02,2.610000000000000000e+02,2.620000000000000000e+02,2.630000000000000000e+02,2.640000000000000000e+02,2.650000000000000000e+02,2.660000000000000000e+02,2.670000000000000000e+02,2.680000000000000000e+02,2.690000000000000000e+02,2.700000000000000000e+02,2.710000000000000000e+02,2.720000000000000000e+02,2.730000000000000000e+02,2.740000000000000000e+02,2.750000000000000000e+02,2.760000000000000000e+02,2.770000000000000000e+02,2.780000000000000000e+02,2.790000000000000000e+02,2.800000000000000000e+02,2.810000000000000000e+02,2.820000000000000000e+02,2.830000000000000000e+02,2.840000000000000000e+02,2.850000000000000000e+02,2.860000000000000000e+02,2.870000000000000000e+02,2.880000000000000000e+02,2.890000000000000000e+02,2.900000000000000000e+02,2.910000000000000000e+02,2.920000000000000000e+02,2.930000000000000000e+02,2.940000000000000000e+02,2.950000000000000000e+02,2.960000000000000000e+02,2.970000000000000000e+02,2.980000000000000000e+02,2.990000000000000000e+02,3.000000000000000000e+02
4.000000000000000000e+00,6.076923076923076650e+01,5.555555555555555713e+01,7.862595419847328060e+01,9.771863117870722704e+01,5.946969696969696884e+01,5.509433962264150608e+01,5.526315789473684248e+01,5.505617977528089568e+01,5.485074626865671377e+01,5.501858736059479327e+01,5.481481481481481666e+01,5.498154981549815545e+01,9.669117647058823195e+01,5.531135531135531380e+01,5.510948905109489004e+01,5.527272727272727337e+01,5.507246376811594502e+01,5.487364620938627979e+01,5.503597122302158340e+01,5.519713261648745828e+01,5.500000000000000000e+01,5.516014234875444799e+01,5.496453900709219909e+01,5.512367491166077826e+01,9.788732394366196843e+01,9.684210526315789025e+01,9.755244755244754629e+01,5.505226480836236647e+01,9.166666666666667140e+01,5.501730103806228556e+01,9.724137931034482563e+01,8.728522336769759704e+01,5.479452054794520421e+01,4.505119453924914552e+01,9.625850340136054228e+01,5.491525423728813848e+01,5.472972972972972627e+01,9.764309764309764716e+01,5.469798657718121149e+01,9.732441471571905822e+01,8.500000000000000000e+01
5.000000000000000000e+00,9.000000000000000000e+01,9.731800766283524240e+01,8.816793893129771220e+01,6.958174904942966066e+01,5.530303030303030454e+01,5.509433962264150608e+01,9.699248120300751452e+01,5.505617977528089568e+01,5.485074626865671377e+01,5.501858736059479327e+01,9.740740740740740478e+01,9.667896678966789636e+01,5.514705882352941302e+01,5.531135531135531380e+01,8.868613138686131947e+01,8.072727272727273373e+01,9.782608695652173481e+01,9.747292418772563849e+01,9.244604316546762846e+01,5.519713261648745828e+01,5.500000000000000000e+01,5.516014234875444799e+01,9.751773049645390756e+01,9.646643109540636374e+01,9.542253521126760063e+01,9.649122807017543835e+01,9.475524475524476031e+01,9.512195121951219789e+01,9.826388888888888573e+01,5.501730103806228556e+01,5.482758620689655515e+01,8.694158075601374946e+01,9.280821917808219723e+01,8.941979522184300322e+01,9.149659863945578309e+01,5.491525423728813848e+01,5.472972972972972627e+01,5.454545454545454675e+01,5.469798657718121149e+01,5.484949832775919987e+01,5.500000000000000000e+01
