3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01
5.651522715926110862e+01,7.899816941254783842e+01,7.961391246463638538e+01,7.953070394408386790e+01,7.949742053586287227e+01,7.919786986187385480e+01,7.971376268929938647e+01,7.901481111665835044e+01
