5.000000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.500000000000000000e+03,5.000000000000000000e+03,5.500000000000000000e+03,6.000000000000000000e+03
7.620236312198369433e+01,7.771675819603927948e+01,7.861541021800631768e+01,7.894824430021634498e+01,7.954734564819437992e+01,7.959727076052587336e+01,8.001331336328840393e+01,8.012980529206190283e+01,7.993010484273590066e+01,8.012980529206190283e+01,8.002995506739890175e+01,8.051256448660342357e+01
5.764225099999999102e+00,8.346343099999998572e+00,1.054122660000000167e+01,1.371171160000000100e+01,1.554968859999999609e+01,1.960008199999998624e+01,2.029357829999997875e+01,2.334648419999996349e+01,2.482804989999999634e+01,2.611815380000007281e+01,2.984268320000001040e+01,3.021455780000019331e+01
