0.00E+00,2.00E+00
1.00E+00,6.65E+01
2.00E+00,6.51E+01
3.00E+00,6.96E+01
4.00E+00,6.74E+01
5.00E+00,6.77E+01
6.00E+00,6.80E+01
7.00E+00,6.81E+01
8.00E+00,6.81E+01
9.00E+00,6.80E+01
1.00E+01,6.86E+01
1.10E+01,6.80E+01
1.20E+01,6.87E+01
1.30E+01,6.82E+01
1.40E+01,6.85E+01
1.50E+01,6.83E+01
1.60E+01,6.84E+01
1.70E+01,6.83E+01
1.80E+01,6.83E+01
1.90E+01,6.79E+01
2.00E+01,6.86E+01
