1.000000000000000048e-04,2.000000000000000096e-04,3.000000000000000279e-04,4.000000000000000192e-04,5.000000000000000104e-04,6.000000000000000559e-04,7.000000000000001013e-04,8.000000000000000383e-04,9.000000000000000838e-04,1.000000000000000021e-03,1.100000000000000066e-03,1.200000000000000112e-03,1.300000000000000157e-03,1.400000000000000203e-03,1.500000000000000031e-03,1.600000000000000077e-03,1.700000000000000122e-03,1.800000000000000168e-03,1.900000000000000213e-03
7.973040439340988428e+01,8.011316358795140502e+01,8.019637210850390829e+01,8.029622233316690938e+01,8.039607255782992468e+01,8.031286403727742140e+01,8.027958062905641157e+01,8.024629722083541594e+01,8.044599767016141811e+01,7.974704609752038209e+01,7.949742053586287227e+01,7.859876851389581986e+01,7.646863038775170196e+01,7.598602096854718013e+01,7.794974205358629149e+01,7.520386087535364084e+01,7.628557164253619760e+01,7.621900482609419214e+01,7.460475952737560590e+01
