1.000000000000000000e+03,2.000000000000000000e+03,3.000000000000000000e+03,4.000000000000000000e+03,5.000000000000000000e+03,6.000000000000000000e+03,7.000000000000000000e+03
6.456981194874354912e+01,7.586952903977366702e+01,8.022965551672491813e+01,8.002995506739890175e+01,8.002995506739890175e+01,8.014644699617241486e+01,8.011316358795140502e+01
