5.000000000000000000e+00,1.500000000000000000e+01,2.500000000000000000e+01,3.500000000000000000e+01,4.500000000000000000e+01,5.500000000000000000e+01,6.500000000000000000e+01,7.500000000000000000e+01,8.500000000000000000e+01,9.500000000000000000e+01,1.050000000000000000e+02,1.150000000000000000e+02,1.250000000000000000e+02,1.350000000000000000e+02,1.450000000000000000e+02,1.550000000000000000e+02
5.651522715926110862e+01,5.651522715926110862e+01,7.428856714927609062e+01,7.716758196039273798e+01,7.630221334664669541e+01,7.761690797137626419e+01,7.713429855217174236e+01,7.611915460143119105e+01,7.896488600432684279e+01,7.948077883175237446e+01,7.908137793310035590e+01,7.961391246463638538e+01,7.941421201531036900e+01,7.946413712764187665e+01,7.941421201531036900e+01,7.931436179064736791e+01
