5.000000000000000000e+00,1.500000000000000000e+01,2.500000000000000000e+01,3.500000000000000000e+01,4.500000000000000000e+01,5.500000000000000000e+01,6.500000000000000000e+01,7.500000000000000000e+01,8.500000000000000000e+01,9.500000000000000000e+01
7.091030121484439519e+01,7.345648194375104367e+01,7.630221334664669541e+01,7.520386087535364084e+01,7.520386087535364084e+01,7.520386087535364084e+01,7.520386087535364084e+01,7.520386087535364084e+01,7.520386087535364084e+01,7.520386087535364084e+01
