0.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+02,1.500000000000000000e+02,2.000000000000000000e+02,2.500000000000000000e+02,3.000000000000000000e+02,3.500000000000000000e+02,4.000000000000000000e+02,4.500000000000000000e+02,5.000000000000000000e+02
6.000000000000000152e-05,6.373333333333333428e+01,6.370000000000000284e+01,6.450000000000000000e+01,6.433333333333332860e+01,6.446666666666666856e+01,6.426666666666666572e+01,6.490000000000000568e+01,6.506666666666666288e+01,6.483333333333332860e+01,6.540000000000000568e+01
